date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:25:56	49100/49100	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259bbdef4-bfcc%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/validation.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/validation.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/forms_validation.html)
00:25:57	199/199	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b109b10-c7%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/form-validation.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/form-validation.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/forms_validation.html)
00:25:59	485667/485667	---M--	200	added ('OK')	image/jpeg	etag:%22606cfca4-76923%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-9.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-9.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/auth_login.html)
00:26:01	459561/459561	---M--	200	added ('OK')	image/jpeg	etag:%22606cfcfe-70329%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-12.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-12.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/auth_register.html)
00:26:01	481690/481690	---M--	200	added ('OK')	image/jpeg	etag:%22606cfc32-7599a%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-6.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-6.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/auth_register2.html)
00:26:01	391537/391537	---M--	200	added ('OK')	image/jpeg	etag:%22606cfc7e-5f971%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-8.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-8.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/auth_lockscreen.html)
00:26:05	420427/420427	---M--	200	added ('OK')	image/jpeg	etag:%22606cfcc8-66a4b%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-10.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-10.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/auth_user_pass.html)
00:26:06	204841/204841	---M--	200	added ('OK')	image/jpeg	etag:%225f91db30-32029%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/404.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/404.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/error_404.html)
00:26:06	734647/734647	---M--	200	added ('OK')	image/jpeg	etag:%225e167958-b35b7%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-4.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-4.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/error_404.html)
00:26:07	186697/186697	---M--	200	added ('OK')	image/jpeg	etag:%225fe10162-2d949%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/500.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/500.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/error_500.html)
00:26:07	670853/670853	---M--	200	added ('OK')	image/jpeg	etag:%225e167934-a3c85%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-5.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/auth-bg/bg-5.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/error_500.html)
00:26:08	2151/2151	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Apr%202021%2023:48:44%20GMT	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon_1.html	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon_1.html	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon.html)
00:26:09	198033/198033	---M--	200	added ('OK')	image/png	etag:%22606e3e44-30591%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/coming-soon-1.png	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/coming-soon-1.png	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon.html)
00:26:10	3175/3175	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Apr%202021%2023:48:44%20GMT	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon_2.html	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon_2.html	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon.html)
00:26:11	197925/197925	---M--	200	added ('OK')	image/png	etag:%22606e3e3e-30525%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/coming-soon-2.png	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/coming-soon-2.png	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon.html)
00:26:12	3469/3469	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Apr%202021%2023:48:44%20GMT	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon_3.html	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon_3.html	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon.html)
00:26:13	195792/195792	---M--	200	added ('OK')	image/png	etag:%22606e3e36-2fcd0%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/coming-soon-3.png	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/coming-soon-3.png	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/sample_coming_soon.html)
00:26:15	65962/65962	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225ca44e60-101aa%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/icons/feather-icons/feather.min.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/icons/feather-icons/feather.min.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:17	281394/281394	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2260a8312e-44b32%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/vendors.min.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/vendors.min.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:17	323530/323530	---M--	200	added ('OK')	image/jpeg	etag:%225e167c72-4efca%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/1200x675.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/preview/1200x675.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/email_update.html)
00:26:17	3201/3201	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225f01139c-c81%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/chat-popup.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/chat-popup.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:17	23541/23541	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225c33fb90-5bf5%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/apexcharts-bundle/irregular-data-series.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/apexcharts-bundle/irregular-data-series.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:18	220884/220884	---MCZ	200	added ('OK')	text/css	etag:W/%22609984aa-35ed4%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/bootstrap/dist/css/bootstrap.css	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/bootstrap/dist/css/bootstrap.css	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/css/vendors_css.css)
00:26:18	7914/7914	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225aa97b12-1eea%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/Web-Ticker-master/jquery.webticker.min.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/Web-Ticker-master/jquery.webticker.min.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:18	42897/42897	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22606cf364-a791%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/template.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/template.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:20	2714/2714	---MCZ	200	added ('OK')	text/css	etag:W/%225fd272d6-a9a%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/perfect-scrollbar/css/perfect-scrollbar.css	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/perfect-scrollbar/css/perfect-scrollbar.css	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/css/vendors_css.css)
00:26:20	1056962/1056962	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225eea57e6-1020c2%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/apexcharts-bundle/dist/apexcharts.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/apexcharts-bundle/dist/apexcharts.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:20	22827/22827	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22606d0ce2-592b%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/)
00:26:22	435/435	---MCZ	200	added ('OK')	text/css	etag:W/%225e2b55d6-1b3%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/morris.js/morris.css	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/morris.js/morris.css	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/css/vendors_css.css)
00:26:22	10499/10499	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225e5726b2-2903%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard2.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard2.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index2.html)
00:26:22	4207/4207	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225e59aa94-106f%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard3.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard3.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index3.html)
00:26:24	6619/6619	---MCZ	200	added ('OK')	text/css	etag:W/%225bd12042-19db%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.carousel.css	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.carousel.css	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/css/vendors_css.css)
00:26:24	2335047/2335047	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225fde5120-23a147%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/datatable/datatables.min.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/datatable/datatables.min.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index2.html)
00:26:24	41065/41065	URF---	200	added ('OK%20(cached)')	image/jpeg		https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/avatar/6.jpg	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/images/avatar/6.jpg	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index5.html)
00:26:24	11135/11135	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225e59be44-2b7f%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard4.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard4.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index4.html)
00:26:26	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%225ad9e982-3f5%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.theme.default.min.css	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.theme.default.min.css	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/css/vendors_css.css)
00:26:26	9573/9573	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225e5afc64-2565%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard5.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard5.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index5.html)
00:26:26	4562/4562	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22606e0386-11d2%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard6.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard6.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index6.html)
00:26:28	70795/70795	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225fdd6cdc-1148b%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-select/dist/js/bootstrap-select.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-select/dist/js/bootstrap-select.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index7.html)
00:26:28	10793/10793	---MCZ	200	added ('OK')	text/css	etag:W/%225a1cab94-2a29%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/horizontal-timeline/css/horizontal-timeline.css	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/horizontal-timeline/css/horizontal-timeline.css	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/css/vendors_css.css)
00:26:28	5549/5549	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225e5d7ebc-15ad%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard7.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard7.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index7.html)
00:26:28	6926/6926	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225e5d8d7a-1b0e%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard8.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard8.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index8.html)
00:26:30	7333/7333	---MCZ	200	added ('OK')	text/css	etag:W/%225b0f4c2c-1ca5%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/flexslider/flexslider.css	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/assets/vendor_components/flexslider/flexslider.css	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/css/vendors_css.css)
00:26:30	226/226	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225fcadd74-e2%22	https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard10.js	/Users/kieng/websites/cypto/crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/js/pages/dashboard10.js	(from https://crypto-tokenizer-admin-dashboard.multipurposethemes.com/bs5/main-dark/index10.html)
